25.51	449	209	475	218	default
21.36	491	209	517	218	default
27.67	533	209	559	218	default
31.98	576	209	602	218	default
41.93	618	209	644	218	default
51.17	660	209	686	218	default
59.84	703	209	729	218	default
3	60	221	66	231	default
9157K172	96	221	144	231	default
22.84	281	221	307	231	default
25.23	322	221	348	231	default
28.75	364	221	390	231	default
31.51	406	221	432	231	default
32.06	449	221	475	231	default
34.84	491	221	517	231	default
37.64	533	221	559	231	default
40.08	576	221	602	231	default
54.84	618	221	644	231	default
66.68	660	221	686	231	default
77.82	703	221	729	231	default
4	60	231	66	241	default
9157K173	96	231	144	241	default
28.34	281	231	307	241	default
29.76	322	231	348	241	default
39.25	364	231	390	241	default
39.23	406	231	432	241	default
42.60	449	231	475	241	default
46.36	491	231	517	241	default
50.21	533	231	559	241	default
53.91	576	231	602	241	default
73.37	618	231	644	241	default
89.49	660	231	686	241	default
104.67	697	231	729	241	default
6	60	241	66	250	default
9157K174	96	241	144	250	default
170.26	358	241	390	250	default
196.23	401	241	432	250	default
207.72	443	241	475	250	default
245.34	485	241	517	250	default
256.82	528	241	559	250	default
268.29	570	241	602	250	default
314.25	612	241	644	250	default
360.19	655	241	686	250	default
406.13	697	241	729	250	default
Pipe	60	274	81	284	default
Size	60	284	80	293	default
Lg	96	284	108	293	default
1/8	60	296	72	306	default
3/40	96	296	111	306	default
2427K11	132	296	174	306	default
$1.73	188	296	214	306	default
1/4	60	306	72	316	default
7/80	96	306	111	316	default
2427K21	132	306	174	316	default
1.67	194	306	214	316	default
BSPT	343	264	371	274	default
Fully	373	264	396	274	default
Threaded	399	264	446	274	default
Pipe	60	463	81	472	default
Size	60	472	80	482	default
Lg	96	472	108	482	default
1/8	60	485	72	495	default
3/40	96	485	111	495	default
2427K111	132	485	180	495	default
$2.00	188	485	214	495	default
1/4	60	495	72	504	default
7/80	96	494	111	505	default
2427K121	132	495	180	504	default
1.97	194	495	214	504	default
BSPT	328	453	356	463	default
@	356	455	364	462	default
NPT	365	453	386	463	default
Fully	388	453	411	463	default
Threaded	414	453	461	463	default
Pipe	60	339	81	349	default
Size	60	349	80	359	default
11/20	197	349	218	359	default
20	292	349	302	359	default
30	376	349	386	359	default
40	459	349	468	359	default
60	541	349	551	359	default
120	625	349	640	359	default
360	714	349	729	359	default
1/8	66	361	78	371	default
2427K901	132	361	180	371	default
$2.30	192	361	218	371	default
$3.23	276	361	302	371	default
$3.50	360	361	386	371	default
$4.77	442	361	468	371	default
$6.30	525	361	551	371	default
$10.77	608	361	640	371	default
$26.56	697	361	729	371	default
1/4	66	371	78	381	default
2427K902	132	371	180	381	default
1.97	198	371	218	381	default
3.24	282	371	302	381	default
2.90	366	371	386	381	default
4.48	448	371	468	381	default
5.72	531	371	551	381	default
9.24	620	371	640	381	default
20.80	703	371	729	381	default
3/8	66	381	78	391	default
2427K903	132	381	180	391	default
2.30	198	381	218	391	default
3.68	282	381	302	391	default
3.43	366	381	386	391	default
5.28	448	381	468	391	default
6.76	531	381	551	391	default
11.36	614	381	640	391	default
24.38	703	381	729	391	default
1/2	66	390	78	400	default
2427K904	132	391	180	400	default
2.83	198	391	218	400	default
4.40	282	391	302	400	default
4.33	366	391	386	400	default
6.32	448	391	468	400	default
8.36	531	391	551	400	default
14.08	614	391	640	400	default
31.78	703	391	729	400	default
3/4	66	400	78	410	default
2427K905	132	400	180	410	default
3.50	198	400	218	410	default
5.28	282	400	302	410	default
5.40	366	400	386	410	default
7.76	448	400	468	410	default
10.40	525	400	551	410	default
17.76	614	400	640	410	default
40.44	703	400	729	410	default
1	60	410	66	420	default
2427K906	132	410	180	420	default
6.60	282	410	302	420	default
7.30	366	410	386	420	default
10.20	442	410	468	420	default
13.80	525	410	551	420	default
24.48	614	410	640	420	default
54.12	703	410	729	420	default
11/2	60	420	78	429	default
2427K907	132	420	180	429	default
9.96	282	420	302	429	default
11.73	360	420	386	429	default
16.00	442	420	468	429	default
22.08	525	420	551	429	default
40.20	614	420	640	429	default
90.09	703	420	729	429	default
2	60	429	66	439	default
2427K908	132	429	180	439	default
15.07	360	429	386	439	default
20.32	442	429	468	439	default
28.32	525	429	551	439	default
52.52	614	429	640	439	default
109.72	697	429	729	439	default
BSPT	322	329	349	339	default
Threaded	352	329	399	339	default
on	401	329	414	339	default
Both	417	329	440	339	default
Ends	443	329	467	339	default
Pipe	60	528	81	538	default
Size	60	538	80	547	default
11/20	197	537	218	548	default
20	292	537	302	548	default
30	376	537	386	548	default
40	459	537	468	548	default
60	541	537	551	548	default
120	625	537	640	548	default
360	714	537	729	548	default
1/8	66	550	78	560	default
2427K911	132	550	180	560	default
$2.60	192	550	218	560	default
$3.23	276	550	302	560	default
$3.80	360	550	386	560	default
$4.77	442	550	468	560	default
$6.30	525	550	551	560	default
$10.77	608	550	640	560	default
$28.88	697	550	729	560	default
1/4	66	560	78	570	default
2427K912	132	560	180	570	default
2.27	198	560	218	570	default
3.24	282	560	302	570	default
3.20	366	560	386	570	default
4.48	448	560	468	570	default
5.72	531	560	551	570	default
9.24	620	560	640	570	default
22.60	703	560	729	570	default
3/8	66	570	78	579	default
2427K913	132	570	180	579	default
2.60	198	570	218	579	default
3.68	282	570	302	579	default
3.73	366	570	386	579	default
5.28	448	570	468	579	default
6.76	531	570	551	579	default
11.36	614	570	640	579	default
47.50	703	570	729	579	default
1/2	66	579	78	589	default
2427K914	132	579	180	589	default
3.13	198	579	218	589	default
4.40	282	579	302	589	default
4.63	366	579	386	589	default
6.32	448	579	468	589	default
8.36	531	579	551	589	default
14.08	614	579	640	589	default
34.53	703	579	729	589	default
3/4	66	589	78	599	default
2427K915	132	589	180	599	default
3.80	198	589	218	599	default
5.28	282	589	302	599	default
5.70	366	589	386	599	default
7.76	448	589	468	599	default
10.40	525	589	551	599	default
17.76	614	589	640	599	default
43.97	703	589	729	599	default
1	60	599	66	609	default
2427K916	132	599	180	609	default
6.60	282	599	302	609	default
7.60	366	599	386	609	default
10.20	442	599	468	609	default
13.80	525	599	551	609	default
24.48	614	599	640	609	default
58.82	703	599	729	609	default
11/2	60	608	78	618	default
2427K917	132	609	180	618	default
9.96	282	609	302	618	default
12.63	360	609	386	618	default
16.00	442	609	468	618	default
22.08	525	609	551	618	default
40.20	614	609	640	618	default
97.91	703	609	729	618	default
2	60	618	66	628	default
2427K918	132	618	180	628	default
16.07	360	618	386	628	default
20.32	442	618	468	628	default
28.32	525	618	551	628	default
52.52	614	618	640	628	default
119.28	697	618	729	628	default
BSPT	307	518	334	528	default
@	335	520	343	528	default
NPT	343	518	364	528	default
Threaded	367	518	414	528	default
on	416	518	429	528	default
Both	431	518	455	528	default
Ends	457	518	482	528	default
•	63	675	68	683	default
Use	71	674	89	684	default
with	92	674	111	684	default
air,	114	674	127	684	default
natural	130	674	162	684	default
gas,	165	674	185	684	default
oil,	187	674	201	684	default
steam,	204	674	235	684	default
water	238	674	264	684	default
1/8-3/8	313	674	340	684	default
pipe	343	674	363	684	default
sizes	366	674	390	684	default
are	393	674	407	684	default
seamless;	410	674	456	684	default
1/2-6	459	674	481	684	default
pipe	484	674	504	684	default
sizes	507	674	530	684	default
are	533	674	548	684	default
welded	551	674	584	684	default
All	590	674	602	684	default
meet	605	674	628	684	default
ANSI/ASME	631	674	687	684	default
B1.20.1,	690	674	729	684	default
ASTM	303	684	331	693	default
A312,	334	684	361	693	default
and	364	684	381	693	default
ASTM	384	684	413	693	default
A733	416	684	440	693	default
Pipe	60	710	81	720	default
Size	60	720	80	729	default
Lg	96	720	108	729	default
1/8	60	732	72	742	default
3/40	102	732	117	742	default
4548K111	132	732	180	742	default
$1.67	188	732	214	742	default
1/4	60	742	72	752	default
7/80	102	742	117	752	default
4548K131	132	742	180	752	default
1.91	194	742	214	752	default
3/8	60	751	72	761	default
10	96	751	106	762	default
4548K381	132	752	180	761	default
2.28	194	752	214	761	default
Pipe	232	710	253	720	default
Size	232	720	252	729	default
Lg	268	720	279	729	default
1/2	238	732	249	742	default
.11/80	264	732	289	742	default
4548K171	303	732	351	742	default
$2.97	360	732	386	742	default
3/4	238	742	249	752	default
.13/80	264	742	289	752	default
4548K191	303	742	351	752	default
3.78	365	742	386	752	default
1	232	752	238	761	default
11/20	268	751	289	762	default
4548K221	303	752	351	761	default
5.16	365	752	386	761	default
Pipe	404	710	424	720	default
Size	404	720	423	729	default
Lg	439	720	451	729	default
11/4	404	732	421	742	default
.15/80	436	732	460	742	default
4548K241	475	732	523	742	default
$7.04	531	732	557	742	default
11/2	404	742	421	752	default
.13/40	436	742	460	752	default
4548K261	475	742	523	752	default
8.34	537	742	557	752	default
2	404	752	409	761	default
20	439	751	449	762	default
4548K281	475	752	523	761	default
12.00	531	752	557	761	default
Pipe	575	710	596	720	default
Size	575	720	595	729	default
Lg	608	720	620	729	default
21/2	575	732	592	742	default
21/20	608	732	629	742	default
4548K123	640	732	688	742	default
$21.48	697	732	729	742	default
3	575	742	581	752	default
25/80	608	742	629	752	default
4548K124	640	742	688	752	default
29.61	703	742	729	752	default
4	575	752	581	761	default
27/80	608	751	629	762	default
4548K125	640	752	688	761	default
38.91	703	752	729	761	default
NPT	346	700	367	710	default
Fully	370	700	393	710	default
Threaded	396	700	443	710	default
316/316L	60	662	105	672	default
Stainless	108	662	153	672	default
Steel	156	662	181	672	default
304/304L	60	75	105	84	default
Stainless	108	75	153	84	default
Steel	156	75	181	84	default
(Cont	184	75	211	84	default
)	214	75	217	84	default
Standard-Wall	60	56	177	72	default
Stainless	182	56	257	72	default
Steel	262	56	304	72	default
Threaded	309	56	387	72	default
Pipe	393	56	429	72	default
Nipples	434	56	496	72	default
and	501	56	531	72	default
Pipe	536	56	573	72	default
NPT	329	775	350	785	default
Threaded	353	775	400	785	default
on	403	775	415	785	default
One	418	775	438	785	default
End	441	775	460	785	default
Pipe	60	785	81	795	default
Size	60	795	80	804	default
10	175	794	184	805	default
11/20	204	794	225	805	default
20	257	794	266	805	default
21/20	286	794	307	805	default
30	338	794	348	805	default
31/20	369	794	390	805	default
40	423	794	432	805	default
41/20	454	794	475	805	default
50	508	794	517	805	default
51/20	538	794	559	805	default
60	592	794	602	805	default
80	635	794	644	805	default
100	671	794	686	805	default
120	714	794	729	805	default
1/8	66	807	78	817	default
.9110T801	92	807	143	817	default
$3.44	364	807	390	817	default
$4.17	449	807	475	817	default
$4.53	491	807	517	817	default
$4.89	533	807	559	817	default
$6.86	618	807	644	817	default
$8.43	660	807	686	817	default
$9.88	703	807	729	817	default
1/4	66	817	78	827	default
.9110T802	92	817	143	827	default
$1.62	158	817	184	827	default
$2.03	199	817	225	827	default
$2.44	240	817	266	827	default
$2.85	281	817	307	827	default
$3.29	322	817	348	827	default
3.84	370	817	390	827	default
$4.34	406	817	432	827	default
4.78	455	817	475	827	default
5.22	497	817	517	827	default
5.65	539	817	559	827	default
$6.07	576	817	602	827	default
8.07	624	817	644	827	default
9.94	666	817	686	827	default
11.67	703	817	729	827	default
3/8	66	826	78	836	default
.9110T803	92	826	143	836	default
1.95	164	827	184	836	default
2.36	205	827	225	836	default
2.85	246	827	266	836	default
3.38	287	827	307	836	default
3.90	328	827	348	836	default
4.56	370	827	390	836	default
5.08	412	827	432	836	default
5.60	455	827	475	836	default
6.15	497	827	517	836	default
6.68	539	827	559	836	default
7.19	582	827	602	836	default
9.58	624	827	644	836	default
11.80	660	827	686	836	default
13.92	703	827	729	836	default
1/2	66	836	78	846	default
.9110T804	92	836	143	846	default
2.55	164	836	184	846	default
3.05	205	836	225	846	default
3.65	246	836	266	846	default
4.34	287	836	307	846	default
5.02	328	836	348	846	default
5.91	370	836	390	846	default
6.62	412	836	432	846	default
7.33	455	836	475	846	default
8.02	497	836	517	846	default
8.71	539	836	559	846	default
9.42	582	836	602	846	default
12.52	618	836	644	846	default
15.48	660	836	686	846	default
18.28	703	836	729	846	default
3/4	66	846	78	856	default
.9110T805	92	846	143	856	default
3.24	164	846	184	856	default
3.43	205	846	225	856	default
4.09	246	846	266	856	default
4.86	287	846	307	856	default
5.65	328	846	348	856	default
6.62	370	846	390	856	default
7.41	412	846	432	856	default
8.21	455	846	475	856	default
8.34	497	846	517	856	default
9.75	539	846	559	856	default
10.54	576	846	602	856	default
13.98	618	846	644	856	default
17.33	660	846	686	856	default
20.46	703	846	729	856	default
1	60	859	66	868	default
9110T806	96	859	143	868	default
4.42	205	859	225	868	default
5.46	246	859	266	868	default
6.45	287	859	307	868	default
7.49	328	859	348	868	default
8.82	370	859	390	868	default
9.88	412	859	432	868	default
10.96	449	859	475	868	default
12.00	491	859	517	868	default
13.07	533	859	559	868	default
14.08	576	859	602	868	default
18.78	618	859	644	868	default
23.28	660	859	686	868	default
27.50	703	859	729	868	default
11/4	60	868	78	878	default
.9110T807	92	868	143	878	default
6.04	205	868	225	878	default
7.05	246	868	266	878	default
8.32	287	868	307	878	default
9.72	328	868	348	878	default
11.45	364	868	390	878	default
12.79	406	868	432	878	default
14.16	449	868	475	878	default
15.57	491	868	517	878	default
16.94	533	868	559	878	default
18.28	576	868	602	878	default
24.21	618	868	644	878	default
30.07	660	868	686	878	default
35.56	703	868	729	878	default
11/2	60	878	78	888	default
.9110T808	92	878	143	888	default
7.14	205	878	225	888	default
7.80	246	878	266	888	default
9.36	287	878	307	888	default
10.90	322	878	348	888	default
12.88	364	878	390	888	default
14.41	406	878	432	888	default
15.98	449	878	475	888	default
17.54	491	878	517	888	default
19.11	533	878	559	888	default
20.61	576	878	602	888	default
27.43	618	878	644	888	default
34.04	660	878	686	888	default
40.28	703	878	729	888	default
2	60	888	66	897	default
9110T809	96	888	143	897	default
11.04	240	888	266	897	default
12.27	281	888	307	897	default
14.14	322	888	348	897	default
16.74	364	888	390	897	default
18.72	406	888	432	897	default
20.81	449	888	475	897	default
22.84	491	888	517	897	default
24.87	533	888	559	897	default
26.90	576	888	602	897	default
36.00	618	888	644	897	default
44.66	660	888	686	897	default
52.81	703	888	729	897	default
21/2	60	897	78	907	default
.9110T811	92	897	143	907	default
28.86	364	897	390	907	default
34.75	449	897	475	907	default
37.88	491	897	517	907	default
41.01	533	897	559	907	default
58.22	618	897	644	907	default
71.56	660	897	686	907	default
84.13	703	897	729	907	default
3	60	910	66	920	default
9110T812	96	910	143	920	default
30.03	281	910	307	920	default
33.05	322	910	348	920	default
38.16	364	910	390	920	default
42.14	406	910	432	920	default
43.98	449	910	475	920	default
48.01	491	910	517	920	default
52.05	533	910	559	920	default
56.03	576	910	602	920	default
75.82	618	910	644	920	default
92.97	660	910	686	920	default
109.14	697	910	729	920	default
4	60	920	66	929	default
9110T813	96	920	143	929	default
35.88	281	920	307	929	default
39.47	322	920	348	929	default
53.03	364	920	390	929	default
53.01	406	920	432	929	default
58.00	449	920	475	929	default
63.41	491	920	517	929	default
68.84	533	920	559	929	default
74.17	576	920	602	929	default
100.55	612	920	644	929	default
123.58	655	920	686	929	default
145.24	697	920	729	929	default
6	60	929	66	939	default
9110T814	96	929	143	939	default
205.72	358	929	390	939	default
235.37	401	929	432	939	default
251.77	443	929	475	939	default
294.24	485	929	517	939	default
310.62	528	929	559	939	default
327.01	570	929	602	939	default
392.51	612	929	644	939	default
458.04	655	929	686	939	default
523.55	697	929	729	939	default
Pipe	575	274	596	284	default
Size	575	284	595	293	default
Lg	611	284	622	293	default
11/2	575	296	592	306	default
.13/40	607	296	632	306	default
2427K71	646	296	689	306	default
$8.00	703	296	729	306	default
2	575	306	581	316	default
20	611	306	620	316	default
2427K81	646	306	689	316	default
10.97	703	306	729	316	default
Pipe	404	274	424	284	default
Size	404	284	423	293	default
Lg	439	284	451	293	default
3/4	409	296	421	306	default
.13/80	436	296	460	306	default
2427K51	475	296	517	306	default
$3.37	531	296	557	306	default
1	404	306	409	316	default
11/20	439	306	460	316	default
2427K61	475	306	517	316	default
4.63	537	306	557	316	default
Pipe	232	274	253	284	default
Size	232	284	252	293	default
Lg	268	284	279	293	default
3/8	232	296	243	306	default
10	268	296	277	306	default
2427K31	303	296	345	306	default
$1.97	360	296	386	306	default
1/2	232	306	243	316	default
11/80	268	306	289	316	default
2427K41	303	306	345	316	default
2.53	365	306	386	316	default
Pipe	232	463	253	472	default
Size	232	472	252	482	default
Lg	268	472	279	482	default
3/8	232	485	243	495	default
10	268	485	277	495	default
2427K131	303	485	351	495	default
$2.27	360	485	386	495	default
1/2	232	495	243	504	default
11/80	268	494	289	505	default
2427K141	303	495	351	504	default
2.83	365	495	386	504	default
Pipe	404	463	424	472	default
Size	404	472	423	482	default
Lg	439	472	451	482	default
3/4	409	485	421	495	default
.13/80	436	485	460	495	default
2427K151	475	485	523	495	default
$3.67	531	485	557	495	default
1	404	495	409	504	default
11/20	439	494	460	505	default
2427K161	475	495	523	504	default
4.93	537	495	557	504	default
Pipe	575	463	596	472	default
Size	575	472	595	482	default
Lg	611	472	622	482	default
11/2	575	485	592	495	default
.13/40	607	485	632	495	default
2427K171	646	485	694	495	default
$8.90	703	485	729	495	default
2	575	495	581	504	default
20	611	494	620	505	default
2427K181	646	495	694	504	default
11.97	703	495	729	504	default
